Page url	Visitors	Pageviews	Bounce rate	Time on Page
/	462	594	76%	1m 40s
/data/assemblies	96	159	84%	1m 50s
/data/organisms	96	134	81%	2m 14s
/learn/featured-analyses/evolutionary-dynamics-of-coding-overlaps-in-measles	37	49	77%	1m 27s
/learn/featured-analyses	32	54	71%	2m 16s
/about	26	32	100%	-
/data/priority-pathogens	24	29	0%	3s
/data/assemblies/GCA_030573285_1	19	36	100%	-
/roadmap	17	20	100%	-
/calendar	16	16	94%	-
/data/assemblies/GCF_045689255_1	14	15	100%	-
/data/assemblies/GCA_030573285_1/custom-workflow	11	12	50%	5m 22s
/data/assemblies/GCA_030563865_1	11	15	100%	-
/data/assemblies/GCA_001008285_1	9	9	0%	6s
/data/organisms/45524	9	11	100%	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	7	11	-	-
/data/organisms/5833	7	10	100%	-
/data/assemblies/GCF_001647695_1	5	5	-	-
/data/assemblies/GCA_030563865_1/custom-workflow	5	5	100%	-
/data/assemblies/GCA_030563865_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	5	7	100%	-
/data/priority-pathogens/filoviridae	4	5	-	-
/data/assemblies/GCA_001444175_2	4	4	100%	-
/data/assemblies/GCF_000006565_2	4	7	-	-
/data/assemblies/GCF_013267415_1	4	4	-	-
/data/assemblies/GCF_000864925_1	4	4	100%	-
/data/assemblies/GCF_000002765_6	4	6	-	-
/data/assemblies/GCF_000851145_1	4	4	100%	-
/data/organisms/45573	4	4	100%	-
/data/organisms/73230	4	4	-	-
/data/assemblies/GCA_001008285_1/custom-workflow	3	3	-	-
/data/assemblies/GCA_002759435_3	3	3	100%	-
/data/assemblies/GCF_000865085_1	3	3	100%	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	3	-	-
/data/assemblies/GCF_000854845_1	3	7	-	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	3	3	100%	-
/data/assemblies/GCA_000826485_1	3	3	100%	-
/data/organisms/337050	3	3	100%	-
/data/organisms/498019	3	4	-	-
/data/organisms/3052345	3	9	-	-
/data/assemblies/GCF_000865665_1	2	2	100%	-
/data/assemblies/GCA_000826405_1	2	2	100%	-
/data/assemblies/GCF_000865725_1	2	2	100%	-
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	-	-
/data/assemblies/GCA_002759435_3/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	-	-
/data/assemblies/GCF_000002765_6/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	3	100%	-
/data/assemblies/GCF_000865685_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-3	2	2	100%	-
/data/assemblies/GCF_000006945_2	2	2	-	-
/data/assemblies/GCF_000922675_1	2	2	100%	-
/data/assemblies/GCF_000865725_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	2	100%	-
/data/assemblies/GCF_000002765_6/custom-workflow	2	3	-	-
/data/assemblies/GCA_000340355_2/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	2	2	50%	35s
/data/assemblies/GCF_000864105_1	2	2	100%	-
