Page url	Visitors	Pageviews	Bounce rate	Time on Page
/	237	423	48%	4m 39s
/data/organisms	113	308	38%	6m 00s
/data/assemblies	76	154	45%	7m 44s
/data/priority-pathogens	60	101	25%	2m 59s
/roadmap	41	46	75%	1m 42s
/about	32	40	86%	3m 03s
/data/organisms/73230	20	31	33%	13s
/data/assemblies/GCA_001008285_1	19	42	-	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	16	24	0%	38m 22s
/calendar	15	15	0%	3s
/data/organisms/5755	14	28	50%	10s
/data/priority-pathogens/paramyxoviridae	11	24	0%	2s
/data/assemblies/GCA_000826245_1	11	15	-	-
/data/organisms/2955291	10	20	67%	31s
/data/assemblies/GCF_000854845_1	10	32	-	-
/data/organisms/3052345	9	31	-	-
/data/assemblies/GCA_000151295_1	8	10	-	-
/data/priority-pathogens/filoviridae	8	8	-	-
/data/assemblies/GCA_001430945_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	8	21	50%	8m 38s
/data/organisms/65658	8	14	-	-
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	8	10	57%	2m 31s
/data/organisms/89421	8	15	-	-
/data/organisms/28583	8	10	-	-
/data/priority-pathogens/candidozyma-candida-auris	7	9	-	-
/data/priority-pathogens/aspergillus	7	9	0%	5s
/data/assemblies/GCA_001430945_1	7	21	0%	2m 02s
/data/organisms/498019	7	11	-	-
/data/assemblies/GCA_000151295_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	7	9	-	-
/data/assemblies/GCF_000854845_1/workflow-github-com-iwc-workflows-generic-non-segmented-viral-variant-calling-main-versions-v0-1	7	13	100%	-
/data/organisms/5833	6	11	-	-
/data/priority-pathogens/tuberculosis	6	7	0%	1s
/data/organisms/5855	5	6	-	-
/data/organisms/5599	5	9	-	-
/data/priority-pathogens/sars-cov-2	5	5	-	-
/data/organisms/746128	5	6	-	-
/data/assemblies/GCF_003013715_1	5	8	-	-
/data/organisms/723287	4	11	-	-
