Page url	Visitors	Pageviews	Bounce rate	Time on Page
/	277	331	77%	52s
/data/organisms	56	80	76%	38s
/data/assemblies	51	73	70%	40s
/data/priority-pathogens	26	31	17%	2s
/calendar	14	17	60%	17s
/about	12	15	100%	-
/data/assemblies/GCA_030563865_1	8	12	100%	-
/data/assemblies/GCA_002759435_3/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	7	9	100%	-
/roadmap	6	9	100%	-
/learn/featured-analyses/evolutionary-dynamics-of-coding-overlaps-in-measles	6	10	60%	21s
/data/assemblies/GCA_030563865_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	6	8	100%	-
/data/assemblies/GCF_000002765_6	6	6	50%	36s
/data/assemblies/GCA_000002655_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	5	10	0%	7m 21s
/),	5	5	50%	-
/data/assemblies/GCF_000006565_2	5	6	-	-
/data/assemblies/GCA_013177555_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	5	5	100%	-
/data/assemblies/GCA_002759435_3	5	6	-	-
/learn/featured-analyses	5	8	-	-
/data/organisms/498019	5	6	-	-
/data/assemblies/GCF_045689255_1	4	7	33%	20s
/data/assemblies/GCF_000002765_6/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	4	5	100%	-
/data/organisms/45573	4	6	-	-
/data/assemblies/GCF_000854845_1/workflow-github-com-iwc-workflows-generic-non-segmented-viral-variant-calling-main-versions-v0-1	3	4	100%	-
/data/assemblies/GCF_000861285_1	3	3	100%	-
/data/assemblies/GCF_009858895_2	3	3	100%	-
/data/assemblies/GCA_000826485_1	3	3	100%	-
/data/organisms/5833	3	3	-	-
/data/organisms/1169539	3	3	100%	-
/data/assemblies/GCA_001008285_1	3	4	0%	18s
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	-	-
/data/priority-pathogens/candidozyma-candida-auris	2	4	0%	-
/data/assemblies/GCA_001179505_1/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-3	2	2	100%	-
/data/organisms/45524	2	2	-	-
/data/organisms/287	2	2	-	-
/data/assemblies/GCF_000854845_1	2	3	-	-
/data/assemblies/GCF_000195955_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	3	-	-
/data/assemblies/GCA_030573285_1	2	2	-	-
/data/organisms/3052345	2	4	-	-
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	-	-
/data/assemblies/GCF_001647695_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_024516155_1	1	1	100%	-
/data/assemblies/GCF_000002765_6/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_018804105_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	100%	-
/data/assemblies/GCF_003339765_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-2	1	1	100%	-
/data/assemblies/GCF_900637185_1	1	1	-	-
/data/assemblies/GCA_027944975_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/priority-pathogens/coccidioides-posadasii	1	1	-	-
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCF_009858895_2/custom-workflow	1	1	100%	-
/data/assemblies/GCA_013177555_1	1	1	0%	32s
/data/assemblies/GCF_004008975_1	1	1	-	-
/data/assemblies/GCA_000256725_2	1	1	100%	-
/data/assemblies/GCA_021655885_1	1	1	-	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	2	-	-
/data/organisms/730	1	1	-	-
/data/organisms/73230	1	1	-	-
/data/assemblies/GCF_000006565_2/custom-workflow	1	1	-	-
/data/priority-pathogens/aspergillus	1	1	-	-
/data/assemblies/GCF_000182565_1	1	1	100%	-
/data/assemblies/GCF_000182965_3	1	1	0%	38s
/data/assemblies/GCF_002204515_2	1	1	100%	-
/data/assemblies/GCF_045689255_1/custom-workflow	1	1	-	-
/data/assemblies/GCA_027944975_1	1	1	-	-
/data/organisms/746128	1	1	-	-
/data/assemblies/GCF_000861925_1	1	1	100%	-
/data/organisms/7160	1	1	100%	-
/data/assemblies/GCA_030563865_1/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-2	1	1	-	-
/data/assemblies/GCF_001647695_1	1	1	-	-
/data/organisms/1824	1	2	-	-
/data/assemblies/GCA_001444175_2	1	1	100%	-
/data/assemblies/GCF_045689255_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCF_000195955_2	1	2	-	-
/data/assemblies/GCF_045865205_1	1	1	100%	-
/data/assemblies/GCA_006247105_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCF_045689255_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	-	-
/data/assemblies/GCA_000002655_1	1	1	-	-
