Page url	Visitors	Pageviews	Bounce rate	Time on Page
/	239	294	72%	2m 15s
/data/organisms	49	71	73%	4s
/data/assemblies	31	50	55%	3m 08s
/data/priority-pathogens	17	21	14%	1s
/data/assemblies/GCA_949152365_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	16	20	88%	2s
/about	14	20	100%	-
/roadmap	12	12	80%	-
/),	12	12	0%	-
/learn/featured-analyses	12	15	0%	30s
/learn/featured-analyses/evolutionary-dynamics-of-coding-overlaps-in-measles	11	11	75%	50s
/calendar	10	10	0%	-
/api/v0/assemblies/links/GCF_000002765.6	7	12	43%	1m 11s
/data/assemblies/GCF_000854845_1/workflow-github-com-iwc-workflows-generic-non-segmented-viral-variant-calling-main-versions-v0-1	6	7	100%	-
/data/assemblies/GCA_030573285_1	6	9	-	-
/data/organisms/293085	5	5	100%	-
/data/organisms/45524	5	7	-	-
/data/assemblies/GCA_030563865_1	4	4	100%	-
/data/assemblies/GCF_000854845_1	4	7	-	-
/api/v0/assemblies/links/GCA_000002765.3	4	5	67%	-
/data/assemblies/GCF_000851145_1	4	4	100%	-
/data/organisms/498019	4	4	-	-
/data/assemblies/GCA_013177555_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	3	3	67%	3s
/data/assemblies/GCF_000002765_6	3	7	0%	7m 39s
/data/priority-pathogens/candidozyma-candida-auris	3	5	0%	2s
/data/assemblies/GCF_004770365_1	3	3	100%	-
/data/assemblies/GCF_000250985_1	3	3	100%	-
/organisms	3	4	0%	4m 33s
/data/organisms/3052345	3	4	-	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	2	2	-	-
/data/organisms/45573	2	3	-	-
/data/assemblies/GCA_024243675_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-3	2	2	100%	-
/learn	2	2	100%	-
/data/organisms/202919	2	2	100%	-
/data/assemblies/GCF_000006565_2	2	2	-	-
/data/assemblies/GCF_000861925_1	2	2	100%	-
/data/assemblies/GCA_024243795_1/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v0-15	2	2	100%	-
/data/priority-pathogens/aspergillus	2	2	-	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	-	-
/data/assemblies/GCA_009761555_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	2	2	100%	-
/api/v0/assemblies/links	2	2	100%	-
/data/assemblies/GCA_013177555_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	2	2	100%	-
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	-	-
/data/assemblies/GCA_000003225_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	0%	28s
/data/assemblies/GCA_001008285_1	2	4	-	-
/data/assemblies/GCA_000826485_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	2	2	100%	-
/data/assemblies/GCF_000864885_1	2	3	-	-
/data/assemblies/GCA_001179505_1/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-2	2	2	100%	-
/data/organisms/73230	2	2	-	-
/data/organisms/3046277	2	2	100%	-
/data/organisms/3052472	1	1	100%	-
/data/assemblies/GCA_002222335_1/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-3	1	1	100%	-
/data/organisms/5570	1	1	100%	-
/data/organisms/96644	1	1	-	-
/data/organisms/5693	1	1	-	-
/data/organisms/44250	1	1	-	-
/data/priority-pathogens/coccidioides-posadasii	1	1	-	-
/data/organisms/3052480	1	1	100%	-
/api/v0/assemblies/links/	1	1	-	-
/data/assemblies/GCF_045689255_1	1	1	100%	-
/data/assemblies/GCA_000387465_2	1	1	100%	-
/data/assemblies/	1	1	-	-
/data/organisms/5855	1	1	-	-
/data/organisms/65662	1	1	100%	-
/data/priority-pathogens/sars-cov-2	1	1	-	-
/data/organisms/1465	1	1	-	-
/data/organisms/3431483	1	1	-	-
/data/assemblies/GCA_958295435_1	1	1	-	-
/data/assemblies/GCA_030573775_1	1	1	100%	-
/data/assemblies/GCF_040833995_1	1	1	100%	-
/data/assemblies/GCF_000001635_27	1	1	-	-
/data/organisms/2955291	1	1	-	-
/data/organisms/48799	1	1	-	-
/l	1	1	-	-
/data/assemblies/GCA_023375915_1	1	1	-	-
/api/v0/assemblies/links/GCA_001008285.1	1	1	-	-
/data/assemblies/GCF_000864885_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	1	1	0%	1s
/data/assemblies/GCA_000313135_1	1	1	-	-
/data/organisms/3418604	1	1	-	-
/data/organisms/1311	1	1	-	-
/data/organisms/7165	1	2	-	-
/data/assemblies/GCF_014621545_1	1	1	-	-
/data/assemblies/GCF_000864885_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_015033655_1	1	1	-	-
/data/assemblies/GCF_943734745_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	4	-	-
/data/assemblies/GCF_000002765_6/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/organisms/5865	1	1	-	-
/data/assemblies/GCF_000250985_1/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v0-15	1	1	100%	-
/data/assemblies/GCA_024243675_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/organisms/5755	1	1	-	-
/data/assemblies/GCF_000006765_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	1	1	100%	-
/data/assemblies/GCA_003640385_1	1	1	-	-
/data/assemblies/GCF_001558415_2	1	1	-	-
/data/assemblies/GCA_002759435_3/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	1	1	-	-
/data/organisms/454130	1	1	-	-
/data/assemblies/GCF_001552035_1	1	1	-	-
/data/assemblies/GCF_000864885_1/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v0-15	1	1	0%	4s
/data/organisms/5833	1	1	-	-
/data/assemblies/GCF_000854845_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_949152365_1	1	3	-	-
/data/organisms/746128	1	1	-	-
/data/organisms/101203	1	1	0%	4m 10s
/data/organisms/5868	1	1	-	-
/data/assemblies/GCA_023620365_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	1	1	100%	-
/learn/featured-analyses/standardizing-rnaseq-candidozyma-auris	1	1	-	-
/data/organisms/3052307	1	1	100%	-
/data/organisms/43151	1	3	-	-
/data/assemblies/GCF_943734735_2	1	2	-	-
/data/assemblies/GCF_003087855_1	1	1	100%	-
/data/organisms/10090	1	2	-	-
/data/assemblies/GCF_002204515_2	1	1	-	-
/data/assemblies/GCF_000002415_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	2	-	-
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001511075_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/organisms/5811	1	2	-	-
/data/assemblies/GCA_002759435_3	1	1	-	-
/data/assemblies/GCA_000003225_1	1	1	-	-
/data/assemblies/GCF_000002415_2	1	1	-	-
/data/assemblies/GCF_943734745_1	1	6	-	-
/data/organisms/5871	1	1	-	-
/data/priority-pathogens/plasmodium-falciparum	1	3	-	-
/data/assemblies/GCF_013267415_1	1	1	-	-
/data/assemblies/GCA_001511075_1	1	1	-	-
/data/assemblies/GCA_024243855_1	1	1	100%	-
/data/organisms/46125	1	1	-	-
/data/assemblies/GCA_030573285_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	2	-	-
/data/assemblies/GCF_001552035_1/custom-workflow	1	1	-	-
/data/assemblies/GCF_943734735_2/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	1	1	-	-
/data/assemblies/GCA_000688735_1	1	1	-	-
/data/assemblies/GCF_045689255_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCF_000861925_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-3	1	1	100%	-
/data/organisms/288439	1	1	100%	-
/data/assemblies/GCF_013267415_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/index.html	1	1	100%	-
/data/assemblies/GCF_000149925_1	1	1	100%	-
/data/assemblies/GCF_000002445_2	1	1	-	-
/data/assemblies/GCA_030563865_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_030573285.1	1	1	-	-
/data/assemblies/GCA_020509355_1	1	1	100%	-
/data/organisms/676	1	1	-	-
/data/assemblies/GCA_001008285_1/custom-workflow	1	1	-	-
/data/organisms/7159	1	1	-	-
/data/assemblies/GCF_000002765_61	1	1	-	-
/data/organisms/34620	1	1	-	-
