Page url	Visitors	Pageviews	Bounce rate	Time on Page
/	386	594	54%	2m 15s
/data/organisms	186	319	36%	3m 22s
/data/assemblies	100	182	47%	1m 51s
/about	49	66	40%	3m 17s
/roadmap	38	49	25%	4m 23s
/data/assemblies/GCA_000826245_1	31	50	20%	2m 32s
/data/organisms/65658	23	33	-	-
/data/assemblies/GCA_002759435_3	20	36	100%	-
/data/organisms/498019	17	36	0%	47s
/data/assemblies/GCA_000826485_1	13	15	100%	-
/data/organisms/5755	12	21	-	-
/data/organisms/43142	8	8	0%	-
/data/assemblies/GCA_021020595_1	7	9	0%	18s
/data/organisms/65661	7	8	-	-
/data/assemblies/GCA_000826305_1	7	9	-	-
/data/organisms/694009	7	7	0%	1m 44s
/data/assemblies/GCF_009858895_2	6	7	0%	2m 44s
/data/organisms/5833	6	11	-	-
/data/organisms/61605	6	6	-	-
/data/organisms/196912	6	8	0%	-
/data/assemblies/GCF_003013715_1	5	8	0%	1m 12s
/data/assemblies/GCA_000826265_1	5	5	-	-
/data/assemblies/GCA_021020605_1	4	4	-	-
/data/organisms/5855	4	4	-	-
/data/assemblies/GCF_000005575_2	4	4	0%	25s
/data/organisms/5476	4	5	-	-
/data/organisms/7165	3	4	-	-
/data/organisms/5207	3	3	-	-
/data/organisms/746128	3	3	-	-
/data/organisms/5691	3	6	-	-
/data/organisms/5722	3	3	67%	4m 51s
/data/assemblies/GCF_000002415_2	3	3	-	-
/data/organisms/10244	3	4	0%	1m 17s
/data/assemblies/GCF_000857045_1	3	3	-	-
/data/assemblies/GCA_003011985_1	2	2	-	-
/data/assemblies/GCA_000826465_1	2	3	-	-
/data/assemblies/GCA_000826425_1	2	2	-	-
/data/assemblies/GCA_903995115_1	2	2	-	-
/data/assemblies/GCF_000002445_2	2	2	-	-
/data/assemblies/GCA_000149445_2	2	2	-	-
/data/assemblies/GCA_001660665_1	2	3	100%	-
/data/organisms/5693	2	2	-	-
/data/assemblies/GCA_009761425_1	2	3	-	-
/)	1	1	-	-
/data/assemblies/GCA_000313815_1	1	1	-	-
/data/organisms/42839	1	1	-	-
/data/assemblies/GCA_000826305_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	1	2	-	-
/data/organisms/723287	1	2	-	-
/data/organisms/5660	1	2	-	-
/data/assemblies/GCF_002849105_1	1	1	-	-
/data/organisms/5665	1	1	100%	-
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	3	100%	-
/data/assemblies/GCA_900497135_1	1	2	-	-
/data/assemblies/GCA_000826305_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-2	1	2	-	-
/data/assemblies/GCA_002110485_1	1	1	-	-
/data/assemblies/GCF_000313135_1	1	1	-	-
/data/organisms/5811	1	1	-	-
/data/assemblies/GCF_943734665_1	1	1	-	-
/data/assemblies/GCA_021020595_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	1	1	-	-
/data/assemblies/GCF_000002765_6	1	1	-	-
/data/organisms/7159	1	1	-	-
/data/organisms/5827	1	1	-	-
/data/assemblies/GCF_900002375_2	1	1	-	-
/data/assemblies/GCA_000224845_2	1	1	-	-
/data/organisms/68878	1	2	-	-
/data/organisms/5599	1	1	-	-
/data/assemblies/GCA_900632025_1	1	1	-	-
/data/assemblies/GCA_019096175_1	1	1	-	-
/data/assemblies/GCF_002204515_2	1	1	-	-
/data/assemblies/GCA_900632015_1	1	1	-	-
/data/organisms/1955775	1	2	-	-
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	1	5	-	-
/data/organisms/5807	1	1	-	-
/data/organisms/30066	1	1	-	-
/data/organisms/35231	1	1	-	-
/data/assemblies/GCA_015245375_1	1	1	-	-
/data/assemblies/GCF_000002845_2	1	1	-	-
/data/assemblies/GCF_000195955_2	1	1	-	-
/data/assemblies/GCF_943734635_1	1	1	-	-
/data/assemblies/GCA_000150145_1	1	1	-	-
/data/assemblies/GCF_001189475_1	1	1	-	-
/data/organisms/28015	1	1	-	-
/data/assemblies/GCF_017562075_2	1	1	-	-
/data/organisms/29196	1	1	-	-
/data/organisms/121225	1	1	-	-
/data/organisms/GCA_000247585_2	1	1	100%	-
/data/assemblies/GCA_000826285_1	1	1	-	-
/data/assemblies/GCF_000002655_1	1	1	-	-
/data/assemblies/GCA_000447185_1	1	1	-	-
/data/assemblies/GCA_001875675_1	1	1	-	-
/data/organisms/5741	1	1	-	-
/data/assemblies/GCF_018691715_1	1	1	-	-
/data/organisms/688394	1	1	-	-
