Page url	Visitors	Pageviews	Bounce rate	Time on Page
/	440	773	46%	3m 27s
/data/organisms	139	300	40%	4m 39s
/),	95	110	2%	1m 04s
/data/assemblies	87	194	59%	2m 26s
/data/priority-pathogens	58	81	39%	2m 15s
/roadmap	53	61	58%	10s
/about	53	80	89%	-
/data/assemblies/GCA_001008285_1	21	32	40%	3m 37s
/calendar	19	21	40%	33s
/data/organisms/5833	13	21	50%	14m 36s
/data/organisms/73230	11	14	0%	4s
/data/assemblies/GCA_001008285_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	10	19	100%	-
/data/organisms/43142	7	7	33%	-
/data/assemblies/GCA_000826245_1	7	11	-	-
/data/priority-pathogens/aspergillus	7	7	0%	-
/data/assemblies/GCF_000002445_2	6	6	0%	1m 35s
/data/assemblies/GCA_006247105_1/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-14	6	6	100%	-
/data/assemblies/GCF_000854845_1	6	8	-	-
/data/assemblies/GCF_000002765_6	6	14	-	-
/data/priority-pathogens/tuberculosis	6	6	-	-
/data/organisms/3052345	6	10	0%	20m 49s
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	5	7	100%	-
/data/assemblies/GCF_000854845_1/workflow-github-com-iwc-workflows-generic-non-segmented-viral-variant-calling-main-versions-v0-1	5	7	-	-
/data/organisms/2074759	5	6	-	-
/data/assemblies/GCF_000006565_2	5	9	-	-
/data/assemblies/GCF_000149245_1	5	8	-	-
/data/organisms/65658	5	8	-	-
/data/organisms/1866961	4	4	100%	-
/data/assemblies/GCA_963993115_1	4	5	-	-
/data/organisms/59729	4	9	-	-
/data/organisms/498019	4	6	-	-
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-3	4	5	100%	-
/data/assemblies/GCF_000002765_6/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	4	8	-	-
/data/organisms/5207	4	8	-	-
/data/assemblies/GCA_048771995_1/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-2	4	4	-	-
/data/organisms/38527	4	5	-	-
/data/assemblies/GCA_048771995_1	4	6	-	-
/data/assemblies/GCA_001875675_1	4	5	100%	-
/data/assemblies/GCF_001642055_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	9	100%	-
/data/organisms/9606	3	5	-	-
/data/assemblies/GCF_001642055_1	3	5	-	-
/data/assemblies/GCF_000313135_1	3	4	-	-
/data/priority-pathogens/plasmodium-falciparum	3	3	-	-
/data/assemblies/GCA_000151295_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	4	100%	-
/data/assemblies/GCA_006247105_1	3	3	100%	-
/data/assemblies/GCA_000826245_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	3	3	-	-
/data/assemblies/GCF_000002415_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	6	-	-
/data/assemblies/GCF_000001405_40	3	3	-	-
/data/priority-pathogens/sars-cov-2	3	3	-	-
/data/assemblies/GCA_001430935_1	3	4	-	-
/data/assemblies/GCA_001430935_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	3	4	-	-
/index.html	3	3	100%	-
/data/organisms/196912	3	3	0%	-
/data/assemblies/GCF_000195955_2	3	3	-	-
/data/organisms/5755	3	6	-	-
/data/organisms/61605	3	3	-	-
/data/assemblies/GCA_016904835_1	2	3	-	-
/data/assemblies/GCF_000006565_2/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v0-15	2	2	-	-
/data/organisms/3066251	2	2	100%	-
/data/priority-pathogens/filoviridae	2	3	-	-
/data/assemblies/GCF_013267415_1	2	5	-	-
/data/assemblies/GCF_000002415_2	2	5	-	-
/data/organisms/72011	2	2	-	-
/data/organisms/2955291	2	3	-	-
/data/assemblies/GCF_003013715_1	2	4	-	-
/data/organisms/10090	2	4	-	-
/data/organisms/730	2	2	-	-
/data/assemblies/GCF_000195955_2/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	2	-	-
/data/organisms/5742	2	2	100%	-
/data/organisms/5757	2	3	-	-
/data/assemblies/GCA_016904835_1/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-2	2	2	-	-
/data/priority-pathogens/flaviviridae	2	2	0%	-
/data/priority-pathogens/naegleria-fowleri	2	2	-	-
/data/organisms/5599	2	3	-	-
/data/assemblies/GCA_000385855_2	2	2	-	-
/data/assemblies/GCF_013267415_1/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	2	3	-	-
/data/assemblies/GCA_900248155_1	2	4	50%	2s
/data/organisms/7165	2	2	100%	-
/data/organisms/57068	2	2	-	-
/data/assemblies/GCA_000003225_1	2	2	-	-
/data/assemblies/GCF_000851145_1	2	2	-	-
/data/assemblies/GCA_963514095_1	2	3	-	-
/data/organisms/199306	2	2	-	-
/data/assemblies/GCA_000151295_1	2	2	-	-
/data/priority-pathogens/candidozyma-candida-auris	2	2	-	-
/data/organisms/3066252	2	2	100%	-
/data/assemblies/GCA_000826265_1	2	2	-	-
/data/assemblies/GCF_964026465_1	2	2	100%	-
/data/assemblies/GCA_021653915_1	2	3	-	-
